UserID,RecommendationRank,CourseID,CourseName,CourseCategory,CourseType,CourseLevel,CourseRating,Score
U01486,5,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U01487,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01487,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01487,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U01487,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01487,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01488,1,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,9.44
U01488,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01488,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01488,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01488,5,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,5.64
U01489,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U01489,2,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U01489,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01489,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01489,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01490,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,9.572
U01490,2,CR00034,Data Encryption,Cybersecurity,Paid,Intermediate,1.35,7.54
U01490,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U01490,4,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U01490,5,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01491,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01491,2,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U01491,3,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01491,4,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,5.64
U01491,5,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,5.572
U01492,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,9.456
U01492,2,CR00046,AI for Beginners,Artificial Intelligence,Paid,Beginner,1.2,7.48
U01492,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01492,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01492,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01493,1,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,8.072
U01493,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01493,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01493,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01493,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01494,1,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U01494,2,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01494,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01494,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01494,5,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,5.764
U01495,1,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,8.936
U01495,2,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U01495,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01495,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01495,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01496,1,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U01496,2,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01496,3,CR00011,Entrepreneurship 101,Business,Paid,Intermediate,2.69,5.0760000000000005
U01496,4,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,5.068
U01496,5,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,4.952
U01497,1,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01497,2,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01497,3,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01497,4,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,5.656
U01497,5,CR00057,SEO for E-commerce,Digital Marketing,Paid,Advanced,3.89,5.556
U01498,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U01498,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U01498,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01498,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01498,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01499,1,CR00028,Deep Learning,Machine Learning,Paid,Advanced,3.89,8.556000000000001
U01499,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U01499,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01499,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01499,5,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,5.692
U01500,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01500,2,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,5.82
U01500,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01500,4,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U01500,5,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,5.072
U01501,1,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,9.64
U01501,2,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U01501,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01501,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01501,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01502,1,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,9.068
U01502,2,CR00051,HTML & CSS,Web Development,Paid,Advanced,1.3,7.52
U01502,3,CR00054,Backend Development with Node.js,Web Development,Free,Beginner,3.32,6.327999999999999
U01502,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01502,5,CR00052,JavaScript Mastery,Web Development,Free,Beginner,2.2,5.88
U01503,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01503,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01503,3,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U01503,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01503,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01504,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U01504,2,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U01504,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U01504,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01504,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U01505,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01505,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U01505,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01505,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01505,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01506,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01506,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01506,3,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U01506,4,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U01506,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01507,1,CR00015,Leadership Essentials,Business,Paid,Beginner,1.96,7.784
U01507,2,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U01507,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01507,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01507,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01508,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01508,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U01508,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01508,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01508,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01509,1,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,9.068
U01509,2,CR00051,HTML & CSS,Web Development,Paid,Advanced,1.3,7.52
U01509,3,CR00054,Backend Development with Node.js,Web Development,Free,Beginner,3.32,6.327999999999999
U01509,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01509,5,CR00052,JavaScript Mastery,Web Development,Free,Beginner,2.2,5.88
U01510,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U01510,2,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U01510,3,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U01510,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01510,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01511,1,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,9.804
U01511,2,CR00010,3D Modeling,Design,Free,Advanced,4.45,6.78
U01511,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01511,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01511,5,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,5.46
U01512,1,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,8.952
U01512,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U01512,3,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01512,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01512,5,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U01513,1,CR00044,Personal Finance,Finance,Paid,Intermediate,2.75,8.1
U01513,2,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U01513,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01513,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01513,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01514,1,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,8.82
U01514,2,CR00046,AI for Beginners,Artificial Intelligence,Paid,Beginner,1.2,7.48
U01514,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01514,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01514,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01515,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01515,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01515,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U01515,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01515,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01516,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01516,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U01516,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U01516,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01516,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01517,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01517,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01517,3,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U01517,4,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01517,5,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,5.072
U01518,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,9.456
U01518,2,CR00046,AI for Beginners,Artificial Intelligence,Paid,Beginner,1.2,7.48
U01518,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01518,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01518,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01519,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01519,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01519,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U01519,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01519,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01520,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U01520,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01520,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01520,4,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U01520,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01521,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,9.872
U01521,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U01521,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01521,4,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U01521,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01522,1,CR00057,SEO for E-commerce,Digital Marketing,Paid,Advanced,3.89,8.556000000000001
U01522,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U01522,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01522,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01522,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01523,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,9.892
U01523,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01523,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01523,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U01523,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01524,1,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,8.856
U01524,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U01524,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01524,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01524,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01525,1,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,8.724
U01525,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U01525,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01525,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01525,5,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,5.692
U01526,1,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U01526,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01526,3,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01526,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01526,5,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,5.54
U01527,1,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,9.068
U01527,2,CR00055,Full-Stack Web Development,Web Development,Paid,Advanced,4.74,8.896
U01527,3,CR00054,Backend Development with Node.js,Web Development,Free,Beginner,3.32,6.327999999999999
U01527,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01527,5,CR00052,JavaScript Mastery,Web Development,Free,Beginner,2.2,5.88
U01528,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U01528,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01528,3,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U01528,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01528,5,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,5.656
U01529,1,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,8.952
U01529,2,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01529,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01529,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01529,5,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,5.764
U01530,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01530,2,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01530,3,CR00029,Natural Language Processing,Machine Learning,Free,Beginner,1.13,5.452
U01530,4,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,5.068
U01530,5,CR00007,UI/UX Design,Design,Free,Advanced,2.61,5.0440000000000005
U01531,1,CR00007,UI/UX Design,Design,Free,Advanced,2.61,6.0440000000000005
U01531,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01531,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01531,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01531,5,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,5.608
U01532,1,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,9.44
U01532,2,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,6.46
U01532,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01532,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01532,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01533,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,6.78
U01533,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,6.0440000000000005
U01533,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01533,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01533,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01534,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01534,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U01534,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01534,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01534,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01535,1,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,8.072
U01535,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01535,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01535,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01535,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01536,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01536,2,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,5.82
U01536,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01536,4,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U01536,5,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,5.072
U01537,1,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,8.072
U01537,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01537,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01537,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01537,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01538,1,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,8.072
U01538,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U01538,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01538,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01538,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01539,1,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,8.692
U01539,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01539,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01539,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U01539,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01540,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U01540,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U01540,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01540,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01540,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U01541,1,CR00024,Big Data Analytics,Data Science,Paid,Advanced,2.57,8.028
U01541,2,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,6.46
U01541,3,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U01541,4,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U01541,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01542,1,CR00056,Google Ads Mastery,Digital Marketing,Paid,Advanced,3.15,8.26
U01542,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U01542,3,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U01542,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01542,5,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U01543,1,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U01543,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01543,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01543,4,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01543,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01544,1,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,9.64
U01544,2,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U01544,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U01544,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01544,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01545,1,CR00054,Backend Development with Node.js,Web Development,Free,Beginner,3.32,9.328
U01545,2,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,6.068
U01545,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01545,4,CR00055,Full-Stack Web Development,Web Development,Paid,Advanced,4.74,5.896
U01545,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01546,1,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,8.82
U01546,2,CR00046,AI for Beginners,Artificial Intelligence,Paid,Beginner,1.2,7.48
U01546,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01546,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01546,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01547,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U01547,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01547,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U01547,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U01547,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U01548,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U01548,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U01548,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U01548,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01548,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U01549,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,9.776
U01549,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U01549,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U01549,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U01549,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U01550,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,9.892
U01550,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U01550,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U01550,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U01550,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U01551,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,9.916
U01551,2,CR00018,Social Media Marketing,Marketing,Free,Advanced,2.01,8.804
U01551,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,6.888
U01551,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,6.644
U01551,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U01552,1,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U01552,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
